,ItemId,GoodSliderMean,GoodSliderDev,Connective.x,PairType.x,ResponseInitial.x,Phrase.x
302,3f1717734df0b429c2762d798c17a5c2,0.8103333333,0.0911281149,if,QR,false,"If a fossil were found in a rock later that dated back to a radically different date than what has previously been found, and a study was done to show there was not a mistake, or a fluke, then evolution would have to be changed or dropped."
983,c72c4ecc03e17e4e568c7fe3cce87fc1,0.8833333333,0.0561901533,no_connective,P1_P2,false,To protect the code of life the colective gene pool of the bacteria splits into two parts.
1054,d8f8b4ace8f0eabfade8756c9c651689,0.782,0.0438406204,so,P1_P2,true,So you used to beelive in evolution and the other teachings of science and have changed your mind?
1114,e306c6001964db50eb941f37e3ba1c80,0.8093333333,0.178197456,if,QR,false,"If evolutionary theory is flawed, what do you propose as a counter-theory?"
898,ba4a70cc78d8045c9bf42cdbcb6b5a26,0.745,0.1182159042,but,QR,false,"But Darwin was, indeed, afraid of how his theory would be received and continued to refine it."
149,1d1ca8b1df13f38de64c1d83eec2da66,0.843,0.0455704583,but,P1_P2,false,But evolutionary biology no longer falls back to Darwin for validation.
1222,f8e2c25f338710476dc1e885d209eef3,0.806,NA,but,QR,true,But the materialist (!)
200,2a67a845d7cbb4d69a10f2801ef7a6d3,0.7726666667,0.1491118149,but,QR,true,"But since atheism claims all naturalism proves its concept, it really has a big advantage with science, doesnt it?"
695,91561018fe46d2c53dcd719fe21d364f,0.784,0.1245899942,first,QR,true,"First, it is a common error (especially among the ""sociobiologists"") that all traits are the direct product of evolution, and that these traits must serve an immediate purpose."
953,c3cd41ff188421896bfe05fa47beb971,0.7753333333,0.1831947961,if,QR,false,"If evolution, true evolution, with progressive new traits developing into new species and eventually a new genus were to be seen then one would expect to see the formation of such new organs."
295,3d72feca0dbcf8d0d1147845d3605e5f,0.781,NA,first,QR,true,"Firstly, we did not evolve ""from"" other living species, but I digress."
784,a2bbdf4f70d8614c9ea8f6e20ccf6291,0.801,0.0992421282,if,QR,true,"If you believe in evolution then everything, every trait is a result."
832,acfe9775046181c35b7633d4813555f4,0.81725,0.1314036402,but,P1_P2,false,But you are not arguing against real evolution - and you haven't even got beyond the definition - to the observations and the theory.
855,b36109ac9b7b72459ab1ab51ee7d646b,0.798,0.1456639969,first,P1_P2,false,"first of all, the story of creation does more than explain how the world came to be."
866,b539bf727f0ec6ec61e44e43c2dd2ebe,0.82575,0.0777147562,but,P1_P2,false,But Magical Creationists jumped on the finding as evidence for the co-existence of Dinosaurs and humans before Noahs Flood.
1104,e1290cab9168ca295c46fa8103056de2,0.802,0.1959132461,if,P1_P2,false,"If religion is real, science will be happy to have proven it so."
72,0e2d22dd1e55a33e73ea900d146b7081,0.801,NA,so,QR,false,"Sorry, as I stated earlier, I do not read much on creationist theories (unless I am looking to see how unscientific they are) only evolutionist ones actually written by evolutionists."
1102,e0eaa1f330aa562f20935f0f7af95f9c,0.782,0.1103086579,if,QR,true,"If by ""biological methods"", you mean is aware of its 'self' and its own 'biology', and how to 'own and operate' that biological 'self', i.e., to adjust, alter, and adapt that biology [knowledge of physical system, make-up and operation]then , yes, it must be at least unconsciously [or subconsciously, I'm not sure which is the better word] aware of how and to what extent it can act."
683,8fb92074a185e964e4f6c1579bfeed26,0.9446666667,0.079952069,so,QR,false,"Social Darwinism was the brain child of Herbert Spencer, who coined the phrase ""survival of the fittest"" that was misapplied by the common people to Darwin's theory of natural selection."
1075,dc8da1fb2d02047ba00827f7b57fa861,0.8033333333,0.1950213664,if,QR,false,"If your question is whether we can show examples of organisms that have characteristics that would be expected if, for example, birds evolved from a lineage of theropod dinosaurs, the answer is yes."
379,4ec887b9a449ee37daaab31a02046682,0.7985,0.1754204473,no_connective,P1_P2,true,"""If man truly evolved from lower life forms over millions, or hundreds of millions of years of evolution claims then the creation story of Adam and Eve is a complete myth."
1117,e44636698f342c752f81e2d78b0e619b,0.633,0.0523259018,if,QR,false,"If you can't really decide if a new species has emerged, becuase you're unsure how to define it, then, fine I'll accept that... therefore you can't show how it came about, because you don't even know if it has come about."
449,5ae68534eeae7b782785639d0ac545ac,0.7976666667,0.0988955678,so,QR,false,So geology is the only branch of science according to evolutionists?
848,b1a069a0fccaa1a32d3161f7c19a9498,0.77475,0.1387861064,if,QR,true,If you think DNA identity is pure speculation you must deny that one can actually distinguish species much less different people via DNA.
1168,edef65172138f6b99ed8548aea49a021,0.797,0.1502775211,no_connective,QR,true,"I just want to highlight this part, Evolution does not talk about the origin of Life."
1055,d9096700bb917bf7f2cb59883afa82da,0.7746666667,0.2536243942,but,P1_P2,false,"But today, the evolutionary world-view justifies pursuit of research for the motivation of vainglory."
477,622b3028e0a1707a454fa5be0314c03d,0.7956666667,0.0603434614,if,QR,false,"If you are saying that all the different species I listed were on the ark, we can have a discussion about how many different species would fit on the ark."
1048,d6b39959fdb6f49f3d9dc660134db0d5,0.767,0.1035148943,if,QR,true,"If two individuals differ in a given allele, then at that point in their DNA, the molecules are precisely not the same!"
672,8dcbb9d4bc5735c260f8794c17fb003b,0.765,NA,no_connective,QR,false,"My guess is, if evolutionists can't come up with something pretty concrete for naturalistic origins in....150 years, by then (2150) ID will have an established place in science."
1057,d92fbd79cb3f929f2480981719b5e5e5,0.7928,0.2566041699,no_connective,QR,true,"Nylon was developed by man, an unintended consequence of this is the nylon bug lives; that is not natural selection; unless you wish to posit a theory that any unintentional destruction of a species by man is likewise 'natural'."
71,0e233b7bf72053950a71d20437345ab6,0.7573333333,0.105628279,no_connective,QR,false,"What evolutionist do though is they drag the strings to meet each other, claiming that this is the way it must have been but without reason to say why they are expected to intersect besides 'if evolution is true this must be true'."
311,40ecba42c15f53ffe5b14fb8c850d78e,0.847,0.1796051224,first,QR,false,"First of all, the onus is really on creationists to come up with evidence for the coexistence of Adam & Eve with T rex."
1017,cf1f3d46f66e4af8655ada6d31a3caa4,0.805,0.1205777757,if,P1_P2,false,If furculae are apomorphic of Neotetanurae the fossil record should demonstrate that furculae are limited in distribution to members of this lineage.
164,1f9565bd3de1a1f687641a285cc94bcc,0.7916,0.1247248973,so,QR,false,"So it should be clear from reading what I said that my intent was to indicate that Darwin NEVER used the phrase ""survival of the fittest"" without also making a reference to natural selection."
293,3d14c21040d7b017d7c8ae19193aee41,0.76825,0.1453601848,but,QR,false,"But still, by selecting desirable traits in animals, humans are able to produce whole populations of animals that have those traits."
680,8f41db7131f1224638a41d7a6c38d71e,0.72,NA,no_connective,QR,false,It seems that Marc does not have a foundation about what science is at all.
979,c6e4b0ae0193413fd198583e563061de,0.7905,0.2962777413,first,QR,false,"Firstly, you have shown that you know far less about the universe than most, with your 'many spectrums and unknown wavelengths', but that's not overly surprising."
416,543619eab0fd8a6de5b69820c0d418da,0.7676666667,0.1320807834,first,QR,true,First try explaining why DNA changes in observed instances of evolution.
1146,e95de0b94fb6a4e68c6450d0231d4e6c,0.8826666667,0.004163332,but,P1_P2,false,"But there is never any real evidence presented that falsifies evolutionary theory and all the other sciences that creationists lump under ""evolution""."
747,9c1f15564f3b8efe9c4525b60d56e446,0.7895,0.0261629509,but,P1_P2,false,"But the way WarriorPoet stated the question leads me to believe that he considers evolution to be a series of steps, as on a ladder."
146,1bfc2d4894abc460f86c6f8ad837ebb6,0.814,0.0975807358,no_connective,QR,true,"** I have never referred to complex organisms as trash, although I may have referred to other people treating complex organisms as trash."
402,51eea13381b48b71d05a113a0120e5cc,0.792,0.1195282393,no_connective,P1_P2,false,Do you really think science is the only source to understand the world around?
432,57a0783aa85983e5d3f5c2da879a3611,0.87875,0.1715913265,first,P1_P2,false,"First of all natural selection is observable as a process, secondly mutations are a source of variability (do you dobut that also?)"
535,6fb9ff8c91c9eadc71a2581bf3cdc1e2,0.752,0.1753624817,so,QR,true,So you claim to have studied evolution and you have to have Darwin's finches explained to you.
283,3b2d8b5ba515e643d363ab8c6d2e110e,0.7882,0.1305132177,but,QR,true,But evolution doesn't depend on a single fossil.
291,3cdaedc06b53cbe1bc6dc8338cd71416,0.766,0.2870272925,but,QR,true,"But then there views on evolution don't change that, why is it more reasonable to disbeleive in evolution and beleive in God than to beleive in both?"
116,16ab2e76ea295219a65d5b1957e68efa,0.758,0.0692964646,so,QR,false,Someone else pointed out to me that the dating center Austin used advertised that they were unable and unqualified to date 'young rocks'.
919,bec41a598034581dce0658223e6fe93f,0.6805,0.4518412332,but,QR,true,But you have challenged science with your beliefs.
1140,e771d471ab5124c908c0c24a7558583d,0.795,0.1301076477,no_connective,QR,true,Refuting creationism isn't a problem.
1058,d955800ba231a487bd41c39846f0718b,0.769,0.2894972654,if,QR,false,If humans have the capacity to evolve so does God's other creations.
301,3ee5d9b5073a71791468ebbdb82ed887,0.7865,0.1527208783,but,QR,true,But the real question of course is whether they evolved or created.
1221,f8da27ad4bf08917b5e82a0a32c5bf3d,0.77025,0.0885263614,so,QR,false,Some of your evolutionary pals don't even know how the birds evolved.
342,47a0b63afb85d14fb2843a91ba8e444d,0.758,0.1549225613,no_connective,QR,false,"In order to be the total opposite, Evolution would need to say that the Earth is -6000 years old, created in a negative week by Satan, yeah yeah you get the point."
198,2989271e1b92c3518dbc4381b96bb109,0.808,0.0578186821,but,QR,true,"But marc - the proponents of ID are always at great pains to explain that this 'higher power' need not be god, and they are not trying to push religion."
1176,efbb7ceb617e42067c01a83ec2048204,0.764,0.2051730977,but,QR,true,"Sorry, but random mutations are known to generate genetic novelties and are involved in evolution."
740,9ac13dff0952241f3f543d52d8f3da5f,0.833,0.1457006063,no_connective,QR,true,Creationists are in no position to call drivel what they don't have the intellectual tools to understand.
654,8a570d9538bf1e27f6e209fe148e9008,0.78025,0.1551673827,if,P1_P2,false,"If the theory can stand up to the harsh tests of scientific method, it can easily stand up to the firebrand skepticism spouted from the pulpits of the ringleaders of some 60% of Americans."
534,6fb6dad4693b024236db84d47356142c,0.7795,0.084145707,first,P1_P2,false,Firstly we will examine natural selection.
588,7b84d81f058eb73be7eefa0d3a92026b,0.77925,0.2727763125,but,QR,true,But at least Evolutionist can give physical proofs for their beliefs.
191,27bf275c72531341ef5216d48923fade,0.775,0.2522353398,but,QR,true,But you're the one who made the categorical statement... Berlinski doesn't believe in evolution.
926,befa3d12efc6796b12682f99fc60331a,0.7573333333,0.2281804841,no_connective,QR,true,"You do realize that the poster in quesion that Pandion is talking about has constantly attacked evolution, science, the personal beliefs of other posters, and has constantly refused to post anything that would even remotely hint at vestiges of any scientific or rational knowledge?"
1060,d9e580ec1450c7fd56b4e591eced0416,0.7763333333,0.3874020306,but,QR,false,But scientific proposals and theories must be reviewed by their peers.
1223,f8fbed4a3a4a7c3b781f5c955063fbb1,0.7256666667,0.2150775054,so,QR,true,so why have darwinists ignored symbiosis for decades if it was so compatible?
78,0eebdcfb84012e3019648aa6b7996162,0.72025,0.1529496104,if,QR,false,"If the flood is a miracle but actually happened, the evidence to the contrary means that your god created it."
366,4c0c42aa2cb6114ad4942d00acbb070c,0.77425,0.1339437071,so,P1_P2,false,"Some evolutionists do purposely set out to decieve people with frauds (such as some of the countless so called ape men, the embryonic recapitulation and so on) and it is these people that I am attacking."
39,07146f4010f789b79edb5ac5bd45713d,0.71625,0.1815826258,so,P1_P2,false,"So it appears insects evolve rather rapidly, your points are refuted by the experts, in the future rely on sources that don't lie to you."
877,b7556e66bdded2e8a27254e35d5b3ee6,0.7665,0.2584833973,so,QR,false,"So many Creationists resort to cheating, distorting, and otherwise being dishonest in an attempt to make it appear that their fundamentalist religious position is as scientifically sound as the real scientific position."
637,84311c836a6374e411470959d1937874,0.72425,0.1974054626,no_connective,P1_P2,true,Supersport: There is nothing in Darwinian thought that says animals are incapable of itelligence.
754,9d545eedbc59c450fffee396a73a614f,0.7716666667,0.0614518782,if,QR,true,If they can interbreed but dont then I would assume you and I couldnt agree on whether it was a species or not since you seem to think only animals that can not interbreed are different species.
1032,d3133327cd1f178e9688ba7bf36d2a1b,0.7712,0.2566635931,if,P1_P2,true,"If a naturalistic interpretation of natural events and processes is ever to be replaced, it is more likely that it will be by a newer, better evolution of the naturalistic concept than by goddidit."
407,52777dbfb40b94089d36489c7bd021a7,0.7875,0.2783840273,first,QR,true,First life is not the foundation of evolution.
798,a4f849eceabbeb03c20337151c504780,0.876,0.0692964646,so,QR,true,"So the naturalists are using the ToE to get governmental powers expanded, and to take power away from the people?"
9,01b142a633650dd3d7ab398e07e69a5c,0.77025,0.1556713954,if,QR,true,"If science does not seek natural explanations, it leaves open the possibility of explanations that are not natural, beyond natural, supernatural, etc."
415,53ded088ebb67a9a38ca6a7f35ea2ca0,0.74925,0.1359445353,but,QR,true,"But since mutations do occur at random all the time, we don't need a special reason to believe that one of them was fortuitously adaptive."
156,1f2545477e6c8ef49c36575b6e4368e5,0.733,0.237394187,so,QR,true,"So if I understand this correctly, we shouldn't believe evolution because it has gaps, but we should believe ID even though no one will/can say when the design happened, where it happened, what it was, or who the intelligence was?"
227,2ecd35304131b843791abeeb9e0b0900,0.813,NA,if,QR,true,"if irrational evolution claims that random mutation equates to random changes over time, then yes it is irrational, but i am stumped to find one person who claims such things."
491,6501f10a2e7fd419c17418313d8a550a,0.77,0.0395979797,first,QR,false,"First, since 'beneficial' means 'adaptive' (if you do not mean this, then say what you do mean), and adaptive is strictly relative to local circumstances, I cannot give a non-relative, non-local, definite and universal response."
890,b9738322a399e436f99d36f483adf24a,0.7693333333,0.0678552381,but,P1_P2,false,"But first, does evolution include the creation of the universe or only the adaptation and mutation etc of new species including man from ape or not necessarily man from ape but possibly?"
129,18dd96a220b900a6c7cf61c70c681125,0.7465,0.1152584053,so,QR,true,So how did the circulatory system and respiratory system evolve slowly over time together?
336,45dadd8ce19c9914e935fbb95443b68e,0.71925,0.237704824,if,QR,false,"If it must be allowed into schools at all it should be confined to the religious studies classroom, not the science laboratory."
1201,f4bd55efb8ef481f2824cd4db786f3ce,0.76125,0.1163167371,so,P1_P2,false,"Some textbooks also tell students that a slight increase in the average size of finch beaks, observed after a severe drought in the 1970s, shows how natural selection could produce a new species in only two hundred years."
1156,ebe38086061c5d2d9b6749f21c128a2e,0.978,0.0311126984,if,QR,true,"If evolution is what actually happened to bring life on earth to the point it's at today... And if you subscribe to a literal interpretation of Genesis, then I agree that what is written in Genesis is 'untrue.'"
259,3627c8513c6cc9b3badb9fba31482ce1,0.7123333333,0.3319899597,first,QR,false,"First you claim that the entire forelimb would have been useless, and when shown that it was not you claim that the feathers could not have existed because they would be useless, and now when shown a fossil that shows feathers, you are surprised that there are not more."
505,69c1392b1bcd17fb125bbfdcb1356d3f,0.8713333333,0.0522717259,so,P1_P2,false,"So, anyway, to boil it all down to one question... ""Where has evolution been observed?"""
375,4cf9ac4fddb0defc99b11ce4f2693b0a,0.7495,0.2340523446,so,QR,true,so how are you going to go about looking for intelligent design in nature?
377,4e1fc460b732ce71b5f92802e9a10d83,0.73475,0.2891486065,if,P1_P2,true,If you look at the sheer coindences involved in getting an intellegent human to evolve it is mind Boggling.
690,909bd87b35268fd4bf522a57c139a883,0.7073333333,0.4136427605,if,QR,false,"If the U.S. wants to keep up with its overseas competitors scientifically, we must teach the newest science."
901,baeee2cf6892c5f330dad841b967e451,0.763,NA,no_connective,QR,false,Creationists are so pathetic.
1046,d666aa2f45d36e5bc81a7b4c223655b6,0.7145,0.0910146508,if,QR,false,"If your ""theory"" is that God created humans 6000 years ago and endowed them with an innate ability for language, but language must be learned in childhood, this does not quite count as a scientific theory for two reasons: 1) It doesn't explain why she created us as she did."
399,51a9bacc92e54df837584adedaba7893,0.524,NA,but,QR,true,But to this point you haven't explained anything and you haven't actually made a statement of theory.
514,6b00f299669b2f95e4e4f9aaf0743f41,0.7618,0.2040188717,but,QR,true,"But couldn't climate change, specifically warmer temperatures start to favor individuals that have genes that have faster development to take advantage of warmer climates?"
277,3a2a24d25113950b20e6006dbe0beab2,0.682,0.345722432,if,QR,true,"If ID is not science, rolling dice is not science."
1044,d5cdfc666b70fa5a1d0ab977276a4f41,0.7006666667,0.2827884958,if,QR,false,If it's big - well it evolved big to survive.
950,c344838b97d6b1b0b48985e4f6c4a0a1,0.607,0.3676955262,if,P1_P2,false,"If somebody is not an evolutionist to you he/she is not ""really"" a scientist is he?"
280,3b10458c7b96dfab046979ba7468a2ab,0.75425,0.0982594355,no_connective,QR,true,It could only be called 'unbelievable coincidence' if you were to set out in advance what evolution had to achieve via co-option and then watched it achieve it.
766,9f2fb636021ec5c4de420725da05097b,0.7445,0.1466071849,if,QR,true,"If you mean that Genesis is the re-writing of Babylonian myths within a new context, yes."
67,0dbff9fefb91071f253ff811403d8c53,0.786,NA,so,QR,false,Some of Darwin's close friends were aware of his theory as early as 1844.
265,3799f1152b169faf2b842456e7bc7e26,0.706,NA,so,QR,true,"So if Dawkins personal belief is that YOUR belief is very evil, it doesn't bother you at all?"
584,7a9fbf225b3ba6d9553307fa9e16ad82,0.867,0.0735391052,no_connective,P1_P2,true,"There are some posters here who try to have the best of all worlds... Whilst saying species is clearly defined, and that Darwin's Finch is evidence of evolution, the same poster claims that the finch sometimes is 'x' amount of species, sometimes 'y'."
892,b9b8f8a07554e586091deeaff98f4154,0.7696666667,0.2043779179,so,QR,true,"So if I were to provide you with an example of ""independent, identical mutation"" (even observed in the lab) with no evidence of direction, you've already decided that it must be directed because of your preconception that such mutations are impossible."
652,8a363a15023b056e4c20eac66f7089f9,0.75775,0.268743217,first,QR,false,"First of all, it is plausible that the reptilian lung could have evolved into the avian lung."
578,79cde035f23f010c7738ca08afe14896,0.7783333333,0.0330050501,but,P1_P2,false,"But, all the evidence points to stellar evolution pretty much in the way that the theories predict."
899,ba591978e5e13c10aa71b3b40cc54a70,0.7336666667,0.3471891895,but,QR,false,But science has a checks and balances system more strict than anything in any other field of human endeavor.
474,61a09fbf74d804e6da9aa520870bf789,0.777,0.3174534087,so,P1_P2,false,"So, we've got Dembski who's put his theory to the test, and we've got evolutionaries who show where this test does not work."
128,18d8f10fdee648deefcbbd207a305ab4,0.6983333333,0.3203472075,if,QR,false,If one were to write a biology example just using the information in the bible one would be sent back a few grades.
910,bd01b601559bd143a7cda82b484abe53,0.7555,0.1213081476,first,P1_P2,false,"first of all, it would mean that God set the universe into existence, allow it to naturally and spontaneously develop for billions of years, then step back in to intervene when humans attained a certain evolutionary level."
327,43beb6edb8e78216d4c62d42f170eb9f,0.804,0.197573615,no_connective,QR,false,"Sadly, creationism is an assertion of dogmatism."
640,869800c5026e475d2f80eb8d26704980,0.7542,0.1588165608,if,QR,true,"If you say so, but if they aren't related in evolution, they equally aren't related in ID."
1244,fcda8dba4d27147ddf5bac07817b1864,0.7336666667,0.3075911789,if,P1_P2,true,"If the universe was created out of a singularity, and this universe is 'fine tuned' for producing black holes (themselves singularities) then couldn't the universe have evolved out of the product of previous universes that also produced black holes?"
912,bd9c9ee4f0e3349c662c5e52ea776846,0.7585,0.346885668,but,P1_P2,false,But even Jewish creationists are rare.
325,4396860928ed864c767d092c379f68e9,0.696,0.0346987031,if,QR,false,"If the bacteria was not ""excited"" when looked at under ultra violet light, or infra red light, or very low levels of white light... the theory that bacteria were not naturally ""excited"" would be a theory supported by evidence."
104,14d8f8e9da268da4fbb57f4b3d3c2924,0.7523333333,0.0402036483,so,QR,true,So they turned the tables on you and asked the creationists to do what they demanded of the evolutionists.
205,2b1a74e90d0d06b4b375eced1f2f564a,0.75225,0.3057192339,so,QR,true,"So in the human genome, taking the lower rate there are about 500 million mutations per replication - 1 for every 106 base pairs in a genome of 3 billion base pairs."
384,4f28423c05698485ea5bacbe8ae0a1f3,0.8256666667,0.0690241504,so,QR,true,So you get your information on science from a creationist lawyer?
499,684fa49b010a9ca9e4f31bb739959cf4,0.7522,0.266538365,if,P1_P2,true,"If the specified morphological change takes place in fewer generations than that required by the pure chance of darwinist 'random,accidental, coincidental to fitness(adaptedness), genetic mutation', then you are talking adaptation (evolution) by specified organic response to specified environmental stimulus, (EAM or ""neo-lamarckism' or 'developmental evolution' or whatever, organismic teleologically directed response mechanism), and not the random, accidental, coincidental to outcome, ateleological, directionless, RM+NS, selectionist mechanism hypothesized by darwinists."
567,7718c7ce0fb62e735c8f3f1c881d76f0,0.7522,0.3395256986,no_connective,P1_P2,false,"Evolution can represent both an increase & decrease in entropy, since there is an increase in diversity of forms along with an increase in complexity."
937,c14402e0c149cf5ac3d260673b5bb5df,0.6883333333,0.2829846875,no_connective,P1_P2,true,"Sure, wja, evolution doesn't mention God, but that doesn't mean God couldn't have created it."
829,ac1ae1eba440a138ee3991e6a6029e67,0.699,0.0819918695,but,QR,true,But fossils aren't directly dated.
44,07ce6cce5fca805a3e5328c83edef282,0.744,0.0579425002,if,P1_P2,false,"If a mutation appears that hinders an organisms survival, the organisms with that mutation will die off and won't spread that mutation to the rest of the population, so how does it pile up?"
933,c0e0e8a61fc4e09d10b04c3bf1b1f6e8,0.75075,0.3525141841,so,QR,false,"So even if humans had just knocked down the dinosaurs numbers dramatically, they would not have necessarily left anymore fossils behind."
958,c44ebb9ab56d6d35a6da4b88c0c73422,0.766,0.3265011485,first,P1_P2,false,"First, evolution is a population-genetic process governed by four fundamental forces."
201,2aaff98866c3c882c30207fb045767ac,0.75,0.3535533906,no_connective,QR,true,What creation record?
414,53ca78c9eef48961d8dac67354263857,0.82675,0.2205438354,first,QR,false,First off I know many people who believe in both god and evolution.
891,b984639b0227827e553ab1c35e38f75c,0.79325,0.1661753592,so,QR,false,"So discovering the supportive function of transporting proteins tells us precisely nothing about how Darwinian processes might have put together a rotary propulsion machine."""
1036,d42f719ee53ca061ae2c137ad058a251,0.7246666667,0.1908856551,but,QR,true,But a mechanism is proposed: mutation and natural selection.
860,b3dce16f8a4caa5785625f96da652b65,0.817,0.0846374622,so,P1_P2,false,"Some of the hippo type creatures branched out and went into the ocean, they would have needed to keep coming back to shore and this is impractical so nature has a way of straightening things out by evolving the hippo-like creatures into whales using natural selection."
650,89ea0a70a571654e546fd241f9404640,0.6233333333,0.3078673957,if,QR,true,"If you actually paid attention to what Dawkins says instead of pretending that you know what he says, you'd know that Dawkins actually argues against misapplications of Darwinian ideas like eugenics and social Darwinism."
216,2d3907530f22682ca27b1af563e7c23b,0.896,0.1456639969,if,P1_P2,false,"If a scientific theory has been superceded, the creationists considers that to be a weakness."
490,649245b58a917c1bafdfbdec52e1a2ea,0.9755,0.0346482323,so,QR,false,"So pagans believe all kinds of stuff, usually nothing to do with evolution."
571,77c9927d69191a0df856b3102ddebc8e,0.7473333333,0.2196390979,so,QR,true,"So we have opposition to faith from Dawkins, and oposition to atheism from high profile public platforms, from creationists."
664,8cbe9d37be61cf9961ce6c1d68fe1432,0.6945,0.1825349282,so,QR,false,"So there is no basis to make the claim that Coelacanths havn't evolved during the last 70 million years, there's simply no record."
7,015f8e327ddcb7a0c832ff2990394e8d,0.751,0.1922203597,so,QR,false,"Some mutations would be good at one time and bad at another, depending on the environment then."
648,89047c2d5cbbf1f1e891eb1128abfcee,0.745,NA,no_connective,P1_P2,true,http://www.don-lindsay-archive.org/c...plication.html Give you a bit of information of duplication and mutations combined to yield new genetic information.
256,3576c058b0d052c9a5b61b88051fbdef,0.7445,0.1617250754,no_connective,QR,true,Biologists do not consider that most traits are attributable to single genes.
670,8db4f39631c67d7321f570da3d0830ca,0.6783333333,0.3380448688,first,P1_P2,true,"First, how teaching intelligent design violates the constitution is beyond me."
871,b6149971e25cbc021b629bfcb4695c29,0.743,0.2356575906,no_connective,QR,true,"Its this kind of kneejerk stupidity, that makes some people question how quickly evolutionists dismiss something."
1014,ce0d423f2b5fffd8b32d8e7fb0dc5c76,0.7005,0.3273056675,so,QR,false,"So, in fact you are now saying that Darwin was persuaded by Wallace to use a meaningless term in place of his term 'Natural Selection'."
1026,d1ac452e292e27a0db68296d324ac381,0.6495,0.368402633,if,P1_P2,false,"If Darwin's Finches live on the same island, then why did they separate?"
46,08833d1d29e887e98e6ac4b43357e770,0.6815,0.1987938631,if,QR,false,"If between the thousands of species of dinosaurs that we know of and the thousands of species of birds there is a connection, then we should find many examples of fossils that represent several lines of diversification - one of these lines eventually became birds."
957,c41cf37fc2a4f6a2e2e16ed9785abd6b,0.6853333333,0.0344286702,no_connective,QR,true,"Ok...so no matter which way it is -- whether we built up from one-celled organisms -- or if all the genes were in place from the beginning -- then it leads one to believe that common ancestory is true, right?"
990,ca114471b2d6082ca08fc7aacd7110cc,0.73075,0.1946062263,but,QR,true,But evolution itself acknowledges the impossibility of spontaneously generated complexity!!!
1231,fa5320d5b134853a33405a9ffb492054,0.6843333333,0.3575812262,so,QR,false,So I find it hard to believe that one cell gained more and more intelligence or whatever to evolve into all living thing s that we know of today.
1252,ffe55dd852dc74b88af8b93743b5b881,0.6755,0.4475985925,so,P1_P2,false,"So, is this an example of micro evolution, because they are still fruit flies, or macroevolution, since they are unable to breed with each other?"
332,44af407dae2c737a488d73adb01a51e2,0.763,NA,if,QR,true,"If ID proponents claim that gaps show evidence of some higher power, would a ""reduction"" in those gaps cause proponents of atheism to claim less evidence of a higher power?"
862,b47c0d253f2553e888e13281c14301de,0.7125,0.1382666506,but,P1_P2,true,But please explain these cave drawings and how primitive indians could draw such accurate cave drawings of creatures we now know to have existed through science but they could never have known about from 60 million year old bones.
852,b25c57d223ab6e8357600f2be1ba8a7d,0.7385,0.0700035713,no_connective,QR,true,"Simple I never used to believe the Ark Account, but now I do."
677,8ed9750dcbdaefdb66e644b446ceeefa,0.7383333333,0.2069838963,if,QR,true,"If you think that you need to tell me -- who has a science degree and teaches science -- what science is, you have some serious problems."
170,20ae0b53cfcb037697e0488d443661ab,0.6723333333,0.356523959,first,P1_P2,false,First of all its theoretically possible to construct evolving systems which use mechanisms other than random mutation and natural selection.
1090,df168da710e33c01af2958b288c07b48,0.6913333333,0.2526387408,but,QR,false,But evolution does not deal with individuals.
297,3de32dff82f4c78ca28195080b1f3ff7,0.6295,0.0997020561,no_connective,QR,false,How many of those scientists are biologists??
770,9f900a8e6f794458e70020649493c540,0.67875,0.1662074507,if,QR,true,"If science is unprovable, where did all of these advances in the modern world come from?"
217,2d4a072e135eb66c0c4c02357b9812e5,0.7575,0.0176776695,no_connective,QR,false,Do you call a gene a physical structure too?
447,5ad1d003cce0bda34a6b66d1a3be7a30,0.6886666667,0.318339965,first,QR,true,"First of all, you are assuming that evolution has a direction."
1242,fc9b949c718325c5fc42aa0406e9c19c,0.736,0.2288951725,first,QR,false,"First, explain how ""reproductive success"", (by which I assume you mean your definition of 'fitness', (i.e., 'positive differential reproductive success compared with other organisms of the same kind in the same place at the same time' ) is ""a clear differential axis"", and just why that should be taken to actually mean something."
782,a22a67010e1acbcad059d34e819b1301,0.727,0.2064913235,if,QR,true,"If you are refering to the dating of xenoliths in 1981 Mt. St. Helens dacites, the issue is not with the dating technique, but with Dr Steve Austin's apparent omission of observations."
922,bee16d55116ed25e4b52d74ed0af182f,0.7356666667,0.2235561078,but,QR,false,"But of course, only an idiot would think that a given mutation is universally beneficial."
456,5da4a8fa266526614e2ab78239656036,0.7355,0.3419010578,but,QR,false,But what you must understand is that to fight evolution is to fight science itself.
1011,cdbe32d50e73a0aa9a90fc64ddaa0cf3,0.7943333333,0.128188663,if,QR,true,"If modern evolutionary understanding of speciation is correct, then at least some species are required to show incomplete separation, because they will be partway along the journey to speciation."
779,a17eea3e34324065a20100d084169a3b,0.7065,0.2883071279,but,QR,false,But the medium ground finch and the small ground finch are distinguishable only by the size of their beak which is adaptive to a specific food.
68,0dd54ae3566a47b03bb5b47b08db91ac,0.679,0.0565685425,if,P1_P2,false,"If evolutionary theory is going to be replaced, there must be something to replace it."
675,8eba1f31c2377d08348c09c90ae86571,0.70725,0.1850051801,if,QR,true,"If it can be coincidentally adaptive to a later environment, then the fact it's adaptive to the current environment can also be a lucky coincidence."
