,ItemId,GoodSliderMean,GoodSliderDev,Connective.x,PairType.x,ResponseInitial.x,Phrase.x
685,6964e02d70d346270a18a141b654b1de,0.6296666667,0.2282111595,but,P1_P2,false,"But in SCOTUS use the 10th is (almost) always applied to issues of preserving state powers, while the 9th is absolutely always used to deal with issues of individual rights."
1338,cda42964549b2bb35d9ec2b69ba6915f,0.677,0.1844017353,first,P1_P2,false,"First, the taser The taser is the newest, and arguably, the most effective of popular less than lethal weapons."
348,3515d6e0a0e330b4b79c99e2296201ed,0.67675,0.2975145655,but,QR,false,"But, you're starting to sound a bit like a stereotypical grandpa due to your dedicating an entire post to lecturing me about the ""real world"" and that I should get some ""real training""."
182,1c1dfe1cad8d77a9ff298714bff27ae4,0.6264,0.3036977115,so,QR,false,So if you really want to play the numbers game 911 and the slow response time is a much deadlier weapon against the innocents than guns are... hmm....
1146,adf96ff54720a16ea95a3c1ca37653be,0.6753333333,0.2403902383,no_connective,QR,false,"doing a private transfer, there is no way for me to do a backround check, and are outside the regulations for FFL holders."
153,183cd387e6eb054d3672e303721d2b02,0.7484,0.2572553206,no_connective,QR,false,"We cannot lock people up because they might commit a crime, so justice is after the fact."
568,55bd38c164cc449d2268f31e86c997ea,0.6741666667,0.0917854382,so,P1_P2,false,So if you're trying to associate mass murder by the government with gun banning then you're not doing a very good job.
438,42040592bdba324d9f309d8b435912a4,0.6736,0.3171329374,if,P1_P2,true,"If that is how you picture guns saving lives, then you are extremely stupid."
335,32e632b1653a808b9bca4bd614e09d6e,0.7623333333,0.1668899837,but,QR,true,But they did rule it's unconstitutional to make criminals register their illegally possessed weapons.
1018,9b666f8959f312d249e20763f0cc0b35,0.757,0.1411701102,first,QR,false,"First there's been little evidence to show just how often police actually have to deploy their rifles in firefights, suggesting that it's very rare."
1119,a98947fdf6cf24fc690a1c73bf7e7a64,0.673,0.2910635669,no_connective,QR,false,"You can buy powder in the mail, just pay the extra explosives hazard fee, they prefer you order in large volume: https://www.eabco.com/VVuori02.html 2) I buy SS109 armour piecing ammo in the mail all the time: http://www.billstclair.com/ammo.html 3) Machine guns are legal."
812,7e54fde7ac01acdbbeacc2ec0a6202d6,0.6711428571,0.1708112297,no_connective,QR,true,Gun control advocates' argument against this quote is that Jefferson was a radical.
1570,f57ad4ed5716fbe7978cdaeb826ce14d,0.656,0.308412062,so,P1_P2,false,So criminals are not affected by gun bans.
840,81b569024792da3244e36d4c87ad3c2f,0.6695,0.3535086043,no_connective,QR,true,"An excerpt from the debates of the First Congress about the proposed Bill of Rights: ""Mr. SCOTT objected to the clause in the sixth amendment, 'No person religiously scrupulous shall be compelled to bear arms.'"
109,1191b073f1817dd40ccbe12ad60aa3aa,0.7316,0.1767096489,no_connective,QR,true,"Read it again, none of that relates to more guns = less crime."
687,69b51cc0ae51b260d53313e7b5cd3cbf,0.749,0.2378854766,so,QR,true,So I guess we should all be armed with guns then.
1070,a27d21cebf67c4c35dcd2d66e629a2f4,0.759,0.1483812657,no_connective,QR,true,How about regular everyday people who wish to protect themselves from the dangerous and violent yobs that the police won't address?
851,831106b26831026c8b7113ba4303586d,0.6691428571,0.1818318166,no_connective,P1_P2,false,Ballistic Fingerprints change with normal use so a billion dollar program would be made useless if the gun was not recovered quickly enough or if the criminal went out and got a $2.50 beaver tail file and changed it himself.
1350,cfa848142520e58467508d4c58e6e865,0.56125,0.3500441639,first,QR,true,"First, you are mis quoting the AGs duties and you know it...in other words you are being dishonest."
1166,b125638775336dfce7c2e273df125c94,0.6683333333,0.2780501154,so,QR,false,So gun hater pilot in your so called perfect world only the terrorist or dangerous criminals will have guns.
347,34e568337439e03a0246dfea1af9f43b,0.6674,0.1687862554,if,QR,true,"If it was concealed, and you did not take it out and wave it around, how would they even know you had it."
1120,a9a729c6254b1cefb9bb7a38053b108a,0.6673333333,0.0260832002,but,QR,false,"But weeks later, Mexican authorities still have not allowed the ATF access to serial numbers that would help them track down the buyers and traffickers on the U.S. side."
1488,e59f8cd3482c39d96fd10a27fb732054,0.59075,0.3244085644,so,P1_P2,false,So why not carry a gun?
752,7366c406327ee02a65b8e9436a167dd5,0.6667142857,0.2287711479,no_connective,QR,false,You notice something here though all these things don't make the gun illegal they are actions that are illegal.
782,791072b69bf44210a4301c4c4578426c,0.6113333333,0.2403502999,so,P1_P2,true,So the only source of food is hunting wild animals (and perhaps other people?)
1360,d108a865fe4bce9e8569787794e52e13,0.6665,0.0586898628,no_connective,QR,true,At least I understand the importance of providing evidence when making a claim.
855,83c1a7fe8cf63bb62e308caa500e36c5,0.6658,0.1856292003,if,QR,true,"if you are male, 17 to 45 years old, you are the militia."
1558,f3039d298ba83ee10e648376bfdcaa9d,0.7212,0.1651883773,if,QR,true,If you start with the principles: 1) It is right to follow the Constitution.
260,272419a8df7f549c78073346c78ab1b1,0.6648333333,0.3074803517,so,P1_P2,true,so basically if they rule that the dc gun ban is constitutional you will just call it a mistake
1512,e9e434fcb9344dbb15014031e64ee292,0.721,0.2707064831,no_connective,P1_P2,true,Do you have any idea how many handguns are stolen from the registered owner annually in the United States?
343,345af22a600214654fb911c0f9791489,0.6641428571,0.261762888,no_connective,QR,true,Depends on your definition of gun control.There are more ways to restrict access to guns than simply taking them away.
1287,c3baaca26a6e846c52e3e9997d226f6c,0.664,0.1049723773,if,QR,true,"If they are not old enough to handle the gun responsibly, they should not be left alone in the first place."
1589,f93458d3373198b3b99dc720d30ef979,0.664,0.4444245718,no_connective,P1_P2,false,It is UNCONSTITUTIONAL to ban assault weapons.
4,0065db1d2ef08a3461cd37a19f59b770,0.6633333333,0.1245113114,if,P1_P2,false,"If they tell me that crime has escalated since the gun ban, I'm going to believe them."
1609,fb0e76349cae2b2eb1e2691c4afa5fcf,0.6628333333,0.1454804683,so,P1_P2,false,So once again I must ask did the people that died in the airplanes hijacked with box cutters die a kinder death because guns were not involved?
1067,a20edfb89c879322ebc2497649877889,0.72,0.1480427866,no_connective,QR,true,What proof do you have that owning guns will prevent mass murder?
652,64d81da7fc94212ad1def4a3711a2615,0.6618571429,0.2098050115,first,P1_P2,false,First semi autos can not be made to go full auto by fileing down the sear it is more involved than that.
323,318f897069f7656eb738aad2b569f3c7,0.7718333333,0.1217167477,so,QR,false,So what your really demanding is that we either A) Allow people to easily hi-jack planes or B) Revise the constitution to fit reality instead of just letting common sense do the same task.
211,204760bce30db6e7a531e7f52218d08f,0.6538333333,0.265783684,if,QR,true,"If they had been protecting their homes or themselves, no problem."
214,206015262f8a1b7914a94e87749f3fd3,0.6104,0.2089863632,if,QR,false,"If I lived in the middle of Alaska, then I see no problem for owning them if I had equilivant training that the Army uses to train soldiers."
90,0eaa0fad9fd1060c2a412d4d828a677e,0.523,0.2884995667,no_connective,QR,false,In a study funded by the anti-self-defense Joyce Foundation and published in the Journal of the American Medical Association (JAMA) they set out to debunk Lott's findings regarding the Brady law.
307,2fe23f529663aa2b4c033d32f15c0fe2,0.597,0.1865529415,if,P1_P2,true,If the need for self-protection were removed would you then be for hand gun control or elimination of handguns?
119,13b4cdcae6d55afb0212485c36340eb5,0.659,0.130656037,if,QR,true,"if you hill handle them safely, and do not intend to commit a crime with them, why should i care, or have a say in what you collect?"
1054,9fdb0d0838be72018f3ad62336ed3f19,0.659,0.1870026738,but,QR,true,But infringing in this case does not mean we shouldn't be putting you guys to any inconvenience or hampering your pursuit of any ordinance you wish to keep in the corner of your living room.
1622,fd6ede5745b90d0739bc2230d369ab2e,0.57275,0.2919216504,no_connective,P1_P2,true,Clearly SCOTUS is leaning towards fundamental right status and incorporation through the due process clause of the 14th.
975,95ca86a90457b3975c33c941c39d1bfd,0.6498,0.247473635,if,QR,true,"If 28% of Americans own a firearm, then AT BEST, a quarter of the plane will be armed."
1633,fede30dc3db8c80d5eb6f96406da1e7e,0.581,0.2906292025,no_connective,P1_P2,false,"They, as a whole, care for firearm owners rights about as much as Feinstein."
1123,a9f16cfb60289766ea4f08ce431af482,0.6574285714,0.3326554059,if,QR,false,if the gun haters are going to use this scare tactic they should be able to produce one recorded incident of this happening.
394,3c90263c33312a8faf45191e3c77d5ee,0.73575,0.0588182228,no_connective,QR,false,"Based on your post above, a drop in support for these things would increase gun violence."
964,9402787617c91fe41d66c7c362693314,0.7663333333,0.0974385276,so,QR,true,"so you are all for ignoring all the people killed by cars, cigarettes, knives, AIDS, heavy objects, falling accidents, construction accidents, pneumonia, fires, and heart diesease."
1464,e1f0f08c6021c7a91c8631339ef00ed5,0.6566,0.260088062,if,P1_P2,false,"If gun haters are going to state there is a law, then they should be able to produce that law."
1212,ba6fda52dbd11acffea67068bf4d81ae,0.5942,0.3362457435,so,QR,false,"So basically your not only pro gun, your pro-terrorism if this is your solution to this scenario."
576,575864285ecc510cb9ac63ff6867e984,0.6555714286,0.2334322579,but,P1_P2,false,"But sooner or later, thousands of these legally purchased guns end up in the hands of desperate people who live in poverty and live with their own set of fears."
1142,ac7f28f94573c6b46d574bb5b8079d1f,0.6555714286,0.2411153646,first,QR,true,"First of all, mace, stun guns, tazers, and the like are all painful, but will they stop a criminal at thirty feet?"
885,877b52575baabca31c7363eea0ad0c1d,0.6552,0.0448464045,but,QR,true,But obtaining a warrant is due process of the law.
1025,9c9a86fdd06495fdca19703c376420b6,0.6268,0.1737403235,so,P1_P2,true,"so then an illegal gun dealer isn't dealing in illegal guns per se, but is rather dealing them in an illegal way?"
1317,c8abf45c584d94e93cd0f7dfcdf1d0ec,0.6406,0.2823239274,no_connective,QR,false,Tell me why ever time a person defends no gun bans the gun haters throw out the nuke bs.
137,15d6d3a882b33676c4485c20756bdc2b,0.6285,0.2320466907,no_connective,QR,false,Law abiding citizens bearing arms is not the propblem.
1140,ac138150557caa1543026f93add2c29e,0.6535714286,0.3666809954,but,QR,false,But this doesn't mean we should be willing to give up our guns.
829,80a2f324495dab5d0e26583a6df6c668,0.6038,0.2617989687,but,QR,false,"But you accept that they can take away your rights - hopefully they ARE following due process, but this doesn't seem to happen so much if you're black."
922,8d4630b1a29ff888bd58a398f3a97e83,0.6674,0.2706082039,first,QR,true,"First of all, your argument assumes that using a gun ""irresponsibly"" always results in a murder."
1281,c28363750e6677262878ce74292007ea,0.6528571429,0.299291624,so,QR,false,So gun hater continue your attack on peoples rights.
1507,e8b9be11bbcf29299cba2e504e0f493c,0.653,0.289531806,if,QR,false,If you are that incapable of distiguishing repitition on sourced materials OR looking for the source of the footnotes then perhaps you should move on to something a little simpler.... If you are doing this just to sound elitist and condenscending because your arguments are lacking at best then perhaps you should retreat as it is not working.
1594,f9b3bf28baa99d0b4912c4a42c25afae,0.7511666667,0.2153475486,so,QR,true,So you beleive that laws against murder do nothing to reduce the number of murders that would happen?
80,0c7cd3ac5ccb9e179da4895f2fa3f14e,0.651,0.0212132034,no_connective,P1_P2,true,Last AK47 was made in June 1953 and it's in museum.
1052,9fbd353501371bb45a290a40452ee3e2,0.651,0.1055035544,first,QR,true,First of all it's just possible there was no motive during that time for terrorists to hijack a plane.
207,1ffa7d092034e98548c27ae52330f4ac,0.6506,0.226471411,no_connective,P1_P2,true,This fine upstanding pillar of the shooter community had a ccw permit.
1115,a8dc5d62e003de505078e4ffed523826,0.6504,0.2362885947,so,QR,false,So you havbe no problem with me if I own an ar-15?
504,4a6b2518891b74b6bd9b8756c06b5fba,0.7415,0.2133611961,if,QR,true,"If you believe that the Federal government should be pro-active in meddling with the private lives of people and business, then allowing federal agencies to regulate private property makes sense."
1037,9e22b4a2fcc19f28c95eab9a3cc40c72,0.6025,0.3576529976,if,P1_P2,false,"If we are to use the UK as an example to follow, you have to ask yourself, then is that the kind of society we want: http://www.untitleddocument.co.uk/Is...ukviolent.html They are not any safer."
1506,e8b45358e533f115210e8c98533509a0,0.65,0.2075996146,if,P1_P2,false,If a person can manage and store WMD with what is considered safe.
42,06b8d2c9ade9262e6c34634797ff211c,0.5563333333,0.3215498924,no_connective,P1_P2,true,Why Don't 'Open Carry' Gun-Rights Advocates Target L.A.'s High-Crime Neighborhoods Instead Of ... Manhattan Beach?
693,6a771cdad4c3d651cdf326f612fc7b8b,0.628,0.2268534769,if,QR,true,"If miller had been there, I suppose there is a possibility that he would have argued during the course of the case that the shotgun in question was militarily useful (miller was, after all, a vet, and would have seen sawed off shotguns used fairly extensively in trench warfare during WWI)."
1463,e1ef2833562b426fa12d4b492aeca90c,0.65275,0.4200066468,no_connective,P1_P2,true,You bet guns are safe at home: http://www.townhall.com/columnists/r...20030128.shtml
857,83cf31aa67ae42c01d102f18b95ead65,0.6122,0.2307762986,first,QR,true,"First off, I would like to see a statistic for this 200,000 number, and if true, then I would like to see why that isn't more of a reason to stay armed so as to defend oneself from all of those newly armed criminals who now possess stolen weapons?"
489,48aacb309692ad218c7b9e94860a37cc,0.565,0.2878159134,if,QR,true,"IF they find you with a gun, they can ask for your permit."
639,62b3c4d9da07504aaacf65467d4adc19,0.7171666667,0.338049947,no_connective,P1_P2,true,Gun-control had nothing to do with Hitler's rise to power.
534,502f4494e64364c674cddb02602963ee,0.7416,0.2881862245,no_connective,P1_P2,false,You yourself admitted that other people would be safer if you did not have a gun.
215,2092dae30559efc43c0f2328d76f5056,0.6014,0.2864730354,no_connective,QR,false,You punish criminals or in the case of 9/11 the terrorist that waged war on America.
505,4a7bc25ce10729b4dd005e55f6238c40,0.6448333333,0.2608151964,first,QR,true,"First things first, those lower federal court decisions do not direct the decisions of the Supreme Court."
1093,a5bff6d2fdd23e39b5486cbfa5777ab5,0.6435,0.2191755005,no_connective,QR,true,Do you really think that every Jewish family at that time was armed and trained to shoot?
1620,fd0bdf084434825162e1666012305231,0.64275,0.2693738109,but,QR,true,But no straw purchaser is needed to buy second hand in most states.
354,3632ef81650d88c3a3f1a4146491d052,0.6078,0.2306039896,first,QR,false,"Firstly, You should use non-lethal means of defence because the system has changed so that lethal means of defence are very hard to get hold of, benefiting society as a whole."
424,3fbcd9a5cd56fbf205da82bf66dd1a2e,0.6426666667,0.316100406,so,QR,true,So will you be comparing gays to child molesters and priests in your same examples?
500,49b45f8d8f16ecf3ed3ae161a538c0ce,0.6426666667,0.2706663383,no_connective,P1_P2,false,The guns are a lifeline that would allow them to survive.
732,7050effa61ef8581bd81df4acfc1b4ca,0.6375,0.2561113039,no_connective,P1_P2,true,http://www.toaks.org/civica/filebank...sp?BlobID=9976 The Thousand Oaks Police Department does not keep statistics that reflect thenumber of firearms traced back to owners who stated they had lost or had their firearms stolen and had not been reported as such.
375,39af4ac6acb998d2cd180b7b9430e5a1,0.6422,0.2844656394,no_connective,QR,true,"Wow, guns kill people, what is new."
339,33ac11bff5db442899562a571e67a38c,0.56525,0.3146758915,if,QR,true,"If questioning the ability of an ordanary gun owner to judge such a situation right and to be effective against several terrorists, then yes, I am insulting them."
309,301227ac497451ebabb87c3818f44d4e,0.64125,0.2265941673,if,P1_P2,true,"If you want to find out about what states have what types of ""carry"", there is a nifty book about the 'Traveler's Gun Laws to the 50 States""."
77,0bf164c4f95639d57e662cbac19914af,0.6122,0.2803367618,so,P1_P2,false,"So if it comes down to letting 10 innocent people die, then maybe arrest the criminal, or stop the criminal before he kills 10 innocent people, you would rather they die?"
123,14279aaba7f525f1220d62406c7f4a77,0.64375,0.0968757796,no_connective,P1_P2,false,"She's for gun control, so instead of her having a gun, she justifies her body gaurd having one, to be allright."
1006,99d5947c6de4ff1788b1cdd1c2c6dce6,0.7058,0.2908327698,if,P1_P2,false,"If gun control is the real answer, answer me this: 50 years ago guns were widely availible."
1198,b7380c1d770c332bfefb7916939de98e,0.6392857143,0.2531446979,first,QR,false,"First, there's the issue of ensuring that the locker/cabinet(s) are secure enough that they can't be easily broken into and plundered, while still ensuring that they can be opened in a matter of seconds in an emergency."
328,31f01e5a20259658916001415d0bad40,0.6983333333,0.0711149305,but,QR,true,But of course your assailant will allow you to casually walk over to whatever drawer your loaded gun is in.
495,4939a30361dc870682830df6f7efc15a,0.63825,0.2306546842,no_connective,P1_P2,false,"This has actually occurred several times since 9/11, anyone remember that shoebomber guy?"
217,21658088e2ce570c4c3dfb57fbd661bd,0.6593333333,0.3702665706,if,P1_P2,false,"If they had meant there was only a collective right, and not an individual right, they would have said it."
1204,b80fe92274acf784293a2c230df61254,0.63775,0.392396377,no_connective,QR,true,Insanity= gun control to put it simple or at least gun control the way THEY want it.emoticonXKill
846,828e3b6dcecd6cd146660ca323dc1961,0.8915,0.06151829,so,QR,false,"ALSO IMPORTANT The court said: ""In the absence of any evidence tending to show that possession or use of a 'shotgun having a barrel of less than eighteen inches in length' at this time has some reasonable relationship to the preservation or efficiency of a well regulated militia, we cannot say that the Second Amendment guarantees the right to keep and bear such an instrument."""
1089,a56869349547786e94a429aa78bbb243,0.6375714286,0.205394626,if,QR,true,"If you're willing to accept this, doesn't that in a way contradict the gun control theory of ""well regulated militia?"""
961,93b1d782149978e8c953779eaf03b839,0.6252,0.2555576256,no_connective,QR,true,"is it the legal gun owners (the ones who would pay the tax) the main reason for the cops, or might it be the illegal gun owners?"
884,8771c73a9ef359b80ad6209f15f7b49b,0.6218333333,0.206390326,first,QR,true,"Firstly, theft reporting laws are meant to target those who arm criminals and later simply claim that the gun was stolen/lost when it turns up at a crime scene."
114,12ba32503f51d1ea89293f246dfa52ec,0.59575,0.4007005324,no_connective,QR,true,"Never said ban the right, I said restrict it."
283,2b2d8048c8646b3baebe49d4697a12cb,0.637,0.0466690476,so,QR,true,So you won't go back where I disected crime reports for over 20 posts but you go back to see if you can catch me contradicting myself.
508,4affa4012a759d885b132703275afbd0,0.5848,0.3286635057,if,P1_P2,false,"If it is legal for you to have that gun, ou can kill him, and he knows it."
503,4a5f1c95c29a1f4742f4e926c6809479,0.6365,0.3960340894,if,QR,false,If we can not take the second part literally then how can we take the first part literally?
971,9550b4301693146b0b6dec2575edcc6f,0.66725,0.08962654,but,P1_P2,false,"But any LEO in a democratic stronghold like NY, MA or CA should be eyed with suspicion, they almost make it a crime to even own a firearm within those states."
199,1e13bf9cd436fe93d8b7a010e9f88cac,0.6984,0.211235177,no_connective,QR,true,Well either gun ownership has gone down or gun owners are liars and they answer survey questions dishonestly.
1158,af83eeb17a526d138e63d50558f50c3d,0.608,0.3406941444,if,P1_P2,false,"If any handgun is to be sold, including brand new ones, they have to be fingerprinted and put in a database."
38,0624f5b001f63277a9b0004892c31afc,0.6166,0.4006960194,but,QR,false,But Congress was given power over the militia duty only and not the broader pre-existing RKBA.
1441,de79cc6b557db52bea7b928131c09a46,0.623,0.3209571623,first,QR,true,"Firstly, crime figures prove that it's a safer place."
128,14d79b72fe635149aed7cc383f928ce4,0.69,0.3313910077,if,P1_P2,false,"If you do not take ANY (martial arts, mace, a cell phone, what ever you like) means to protect yourself, then no one is protecting you."
397,3c978afd46053c677a9c48153ed4ae64,0.7335,0.1053589104,first,P1_P2,false,"First of all, I have been to shows and was impressed by how many types, numbers of guns, and varieties of guns these sellers had for sale in their respective booths."
1343,ce562e4c03b1f47d735e96a731128296,0.633,0.2415715215,so,P1_P2,true,So you're saying that all gun purchasers should undergo mandatory training not just CCW holders?
918,8c90bf9f752cd2c426909475a0b2afb5,0.598,0.2578197044,no_connective,QR,true,"The ol' ""let's have more shootouts between the bad guys and good guys"" solution to crime and lots of unsubstantiated claims as usual."
432,40e7343b82875f072837ddb07ffb91c6,0.6321666667,0.0756793675,if,P1_P2,true,"If somebody gives me that damned ""That's different, guns are meant for killing but cars are made for traveling"" argument, I'm gonna send them to the demolition durby."
1596,f9ed9004fcc975ce36c2255bcc956ccc,0.6321666667,0.2497201767,first,QR,true,"First, do you think it is easier for the average american to get health care or get a gun?"
321,3172e4606c79ee4c4aedf985ea2c05d2,0.721,0.0537401154,if,QR,false,"If you can not justify that ""research"" has violated someones right, then there so justification legal, Constitutional, or ethical to control said researcher."
1603,fa5e6f4728aba01ca3a762ebfb90d94b,0.6303333333,0.1955245935,if,P1_P2,false,"If you look at crime that has been reported to the British police, it appears that crime has risen."
844,82743b204b5aeee70c8aaa72dbbc1784,0.6298571429,0.2228859414,if,P1_P2,true,"If the legal and justice system was serious about stopping firearm crimes, then ""strawmen"" men should be put away for a long time."
441,42477788cce38233e8ebf31394f83d55,0.62975,0.1208590777,first,P1_P2,false,"First 2 round would be a less than lethal rubber bullets, the rest would be 9mm hollowpoints."
244,2521e44e903ddabd7cf4c6aae349721c,0.501,0.7056925676,first,P1_P2,true,"First of all, everything I mentioned IS correct."
1502,e852396e7dcb1d641125c9097a7068a9,0.6286666667,0.1309193136,if,P1_P2,false,If a gun shop does it is pretty clear from the back ground check that is required on gun purchases from a FFL.
191,1d10ea0b310a385aeb5e629c5d675313,0.69475,0.2625215864,no_connective,P1_P2,true,"Well, I don't favor total confiscation."
641,62ca8552b70f9203c1404a853c6f5ac4,0.6285714286,0.2640554595,but,QR,true,But doesn't the legal right to bear arms stem from everyone supposedly being in the militia?
1563,f42101e70c2583021f78c0573c97552c,0.6282857143,0.2808105615,if,P1_P2,true,"If any single amendment in the Bill of Rights were to fall, within a matter of years they would all fall."
389,3b9ff2f8ad8938e7e82843e90bed282a,0.73,0.2265104854,if,QR,false,"If a doctor or school teacher with no parking tickets, speeding tickets, and teaches at Sunday school has a gun traced to him in a murder that was sold by him on the street; I'd be willing to bet that was a fluke."
768,760bc628e5bb6631d21554c29bc9b93d,0.6275714286,0.3076192761,but,P1_P2,false,"But the large, stupid, uncivil man probably also packs a gun, probably even something like an AK7, so any cute little pearl-handled pistol a woman had would be ridiculous."
755,73b3c1004a1d67ed7a6c1b51b5b7ee70,0.6278333333,0.312789013,so,QR,false,"So, Cases recognizes Miller speaks only of the weapon and whether it has useful military application and thus 2nd Amendment protection."
1215,bb03f50f5a1e42c050ca82d0271065f2,0.57125,0.3688408645,no_connective,QR,true,"Yes Brady, I agree that gun control has a very racist and shameful past in America."
1401,d82983233e97d219bb7151668210d5c5,0.6705,0.242912124,if,QR,false,"If the gun isn't used by the military, its use is only protected if that use is ""in preparation for a military career."""
378,3a17baeaf4a491d322ee9d57c896fc4b,0.63075,0.3016503218,no_connective,P1_P2,true,"The FFA thing is fascinating and all but ultimately SCOTUS has the final say on the powers granted the Federal Gov't pursuant to the Constitution, not the State legislatures."
1551,f1f68dd0fa466f9358b5d04fc7eef683,0.5666,0.1881762472,no_connective,QR,true,"My argument and the CDC numbers shot down the initial thread, however, I did not agree doctors were more dangerous than guns."
290,2c64a0adde074ccf9f518a8ff91e9399,0.6255,0.3058278928,but,P1_P2,false,"But it makes no sense to increase the risk multiplier, let someone get murdered, and then argue that the multiplier was not at fault, since the victim was obviously susceptible to murder anyway."
1608,fb046faffe64ffdb56c8a7b111b8ebe0,0.6252,0.3159029914,so,QR,true,So you want security people at the metal detectors and patrolling the perimeter of the school?
281,2a97e3a9475e1d7cbdf8c21b929df4f1,0.6246666667,0.2885222117,no_connective,P1_P2,false,Why should they be allowed to be uneducated just because they don't want a CCW permit?
1370,d2cfa56fdd2023427cc4243cbbf82f45,0.734,0.0769220385,so,QR,true,"So you're ""a member of an unregulated militia""?"
1420,db86b5c767c44a30804f7d031db7ad28,0.5435,0.2571931829,but,QR,true,"But a nuclear and neutron weapons don't do that, nor do many chemical weapons, and bio included."
60,094826b80a5a59b8a7d3bee0d1d24946,0.6234285714,0.3378761396,so,QR,true,"So assuming that these rights are God-given, and you acknowledge that, then Americans, when in a position of power outside of their own country, should consider the rights of the Bill of Rights to apply to the local population too, shouldn't they?"
1085,a5021675bd79ea96a28e3f31d3e48adc,0.5965,0.0384924235,but,P1_P2,true,"But is there any actual proof that those committing the assaults and the murders, are people who actually have concealed carry permits?"
830,80c1ff360684cdabd65172dd41ee5276,0.6218,0.2669376332,so,QR,true,"So you dismiss people who sucsessfully defended thier lives with a gun to mold your ""statistics"" into your agenda?"
264,27d82b6294830fa1ccd12bf9c9cdc7b3,0.6861666667,0.3050124041,no_connective,QR,true,I have to agree with Pie... the last terrorists we witnessed used box cutters.
179,1bed91d96949601c3476d66fd7df4ddc,0.54075,0.4037733481,no_connective,P1_P2,false,The Militia Act of 1792 required that a report of private weapons be made to the federal government.
1322,ca11709c85dfb4c8ac33e7db599cd9dd,0.6198571429,0.2182982887,first,P1_P2,false,"First, I propose that we quit making the ridiculous distinction between ""gun violence"" and violence in general."
940,901937149a4ef6069023c96de2cdbfe8,0.6196,0.2600149996,first,QR,false,First off judicial opinions are NOT law.
679,69028814d4b87c9622d33da50b777964,0.5766666667,0.3092951126,but,QR,false,"But as Obama said during his campaign for president, what works in one state doesn't necessarily work for another state."
672,67e605f9b0fc28c1d62c2baea8cc2034,0.5538,0.2760429314,but,QR,false,But it seems to me that Heller (at least in dicta) tried to justify bans on machine guns with the in common use rule they got from Miller.
1623,fdb756142a2a16e77b341e3ee701cc5f,0.4916666667,0.1798453039,first,QR,true,"First, I'm not an NRA member at all."
63,09b357ca0c17009f7bd95a5f623e8134,0.6172857143,0.2942117799,no_connective,P1_P2,false,"From what I have seen, I am not convinced the problem is with firearm ownership."
787,7a0a6f5afe67c5267da29275024b6f5a,0.6611666667,0.2610819156,so,P1_P2,false,"So are you saying, then, that it's okay for 12 year olds to wave toy guns about in shops?"
577,57a61f03d8d11ea3df1a88ac92caec9c,0.577,0.2707803538,first,QR,false,First he would have to demonstrate how Anti-federalists felt about the right to bear arms to be able to demonstrate that there was no conflict.
703,6c90a8783a057d14b4217213ac60dc36,0.6074,0.1976418478,so,P1_P2,false,So I guess we should go ahead and legalize cocaine now and stop restricting the rights of good citizens.
377,3a0a6ab14c4dc8c8003f58eaa3b75719,0.6166,0.2331357973,so,P1_P2,false,So what are reasons we should own assault weapons?
33,05de234ab7b45a21d2adcf97e25ce24a,0.7191666667,0.2662205226,so,QR,false,So you're admitting that you and your guns endanger innocent lives.
902,8abb9492d6ce1afbc00a587ffc9f015a,0.678,0.1985975831,if,P1_P2,false,"If it's impossible to manufacture a plastic gun that can fire real bullets, why was there a debate about it?"
1476,e40eee11fa4680d332fd50d52f9db5f6,0.6162857143,0.142041912,no_connective,P1_P2,true,"The bible is very clear in its warning that ""those who live by the sword (a weapon) will die by the sword""."
177,1b43538caf39e5f6a04f929c0aa7f946,0.6558,0.2372934892,so,QR,false,So do you think that we should change what is written in the constitution to fit with our current society if the majority supports it?
832,80deea36d6db7f0d38a91ff284cef529,0.575,0.1552224211,but,QR,true,"But doesnt that bring us back to the idea that your rights are, indeed, defined by govermental law."
320,313de70204a42f6a354e22c25b2e10da,0.61575,0.3853503817,so,QR,false,"So who is more likely to walk away, you or me?"
835,81174c5ef28d1144815f2e60d62fe086,0.6712,0.2957941852,if,P1_P2,true,"If I do recall correctly, getting a knife is substantially easier then getting a firearm."
997,98eef1f327bf714a314dbc1de71a11f4,0.5986,0.2234083705,if,QR,false,"If your serious about stopping availibility of guns to criminals, then these people should go into the slammer for a long long long time."
807,7d600b931ac56c023cf0583ca0f4a045,0.6723333333,0.2835980724,but,QR,true,But they started out as private citizens with access to guns.
165,19978d2eecb8ea2fff36bc5acb36e4f7,0.6144,0.2489052028,no_connective,QR,true,Now their rights are being violated by knives.
1480,e49a321ac870a5e0da105a0ddede50e1,0.6143333333,0.3142589166,but,QR,true,"That's true, but they're more effective than anything else and have a better chance of working when compared to all of the more politically correct alternatives."
921,8d10d5aab5f379f1db0ec5c5d3140dbc,0.584,0.4169976019,first,QR,false,"First of all, hunting is evolutionary, and we like it so much because it is a survival skill."
1010,9ab059f70908de6555c081c2567aff4a,0.6638333333,0.1714134378,so,QR,true,So you are saying that a sawed off shotgun is not part of 'the ordinary military equipment' and therefore we have no rights to such 'instruments' however read it again it says the shotgun is no good and he should have a better weapon.
942,9032ceae8c3346d54293344fbb0630ff,0.6248,0.4146452701,but,P1_P2,true,But won't the streets run red with blood if people are allowed to defend themselves?
