,ItemId,GoodSliderMean,GoodSliderDev,Connective.x,PairType.x,ResponseInitial.x,Phrase.x
541,8f37e5cf007b392a7b219bfd0cc4594d,0.797,0.0410121933,no_connective,P1_P2,false,"Jesus didn't abolish the law of the prophets, he changed them as necessary when one goes from bearing the full weight of one's sins on their shoulders to having a sviour do it for you."
173,317fc9a90a2b5bf5b1cef2f3b450f467,0.7965,0.1605132393,so,P1_P2,false,So why didn't Jesus want his disciples to be put to death?
647,a93bbbb5d1479cd7857324a8aa81aa33,0.7965,0.29022118,no_connective,QR,true,"executions from 1976 to 1999: Texas = 248 executions  nearly one-third of all U.S. executions since 1976 Virginia = 82 Florida = 51 Missouri = 50 Oklahoma = 43 Louisiana = 26 South Carolina = 25 Arkansas = 24 Alabama = 23 Arizona = 22 North Carolina = 17 Delaware = 13 Illinois = 12 California = 9 Nevada = 9 Indiana = 8 and Utah = 6 ""A shocking recent death penalty study of 4,578 cases in a twenty-three-year period (1973-1995) concluded that the courts found serious, reversible error in nearly 7 of every 10 capital sentence cases that were fully reviewed during the period."
48,0d17c11610c128a0a73a14b9d88b5c5d,0.7964,0.0949699953,but,QR,false,"But it costs more, kills more innocents, and has no more advantages to life in prison."
146,27ef4f8f30b33a82013838d4e0ce2b9d,0.7963333333,0.0271538825,if,QR,true,"If you assume (as you do below) that prisoners convicted of life sentence still have rights as citizens than what you are suggesting is slave labour, which is illegal."
385,679f305b2ce90d32db9aa5290a919c36,0.7956,0.3424299928,no_connective,P1_P2,true,In Illinois alone something like 17 or 18 people have been exonerated in the past few years.
364,61eb37e4dd3581a03eb8fb60280602bf,0.7948,0.176010511,so,QR,false,So between 336 to 672 innocent people have staistically been excecuted since Gregg Vs Georgia took place.
900,e9f74f0af9c19b880eba38d2709763c4,0.7938,0.050977446,if,P1_P2,false,If the accused has left a family heartbroken then why should we expect to treat him better?
530,8c74b46f28379c705d42e3bdaef70c33,0.7923333333,0.1991339583,no_connective,P1_P2,false,both me and thistown give examples of things that Christ said that are very frank about the death penalty.
128,237b9f1ada68cb163eb69b48094c7881,0.7912,0.1931908383,so,QR,false,"Solitary confinement for life is not much better of a punishment than death, sometimes even worse."
289,4b965c48eaf292c308e1ceb1efd1846b,0.7908,0.0952244716,but,QR,false,"But when you have the choice of killing innocents or putting them in jail for 20 years (or however long until we find out they were really innocent), I'll put them in jail."
662,ac3451f294bf963e9206fbe01b612695,0.7896,0.1662837936,but,QR,false,"But once they go down that criminal path, I am also willing to spend the money to punish them, even if that punishment is death."
979,fc4dba8cad64e23559050fcb82fbe6c3,0.789,0.1387912101,but,QR,false,"But it would be smarter to act in a wise way and not as a thug, because, yes, what goes around comes around."
525,8a099efa23a517ad49593b29c1de8bb4,0.7888,0.2325708494,if,P1_P2,false,"If almost everyone living on this planet is taught about sanctity of life, why should a state organ, like the judiciary, come in and do something contrary to these teachings."
625,a4112ad974c46396207b9e31db8b7219,0.7885,0.0869741341,if,P1_P2,false,"If you say I'm X, and I say you're wrong, then you're wrong because I'm not X. I shouldn't have to explain that."
845,dc0bf90de8fdf70be787defaa7bc7f30,0.78825,0.1573030515,but,QR,false,"But if the revenge killing is in the style done by gang bangers who feel the need to murder someone because they showed them disrespect, then that might put them in the worst category."
956,f6b4aa8a691f6761feb4983b947eab81,0.7878,0.2867711631,if,QR,true,If human life is an absolute value than how can you allow serial killers to remain a threat to others by NOT executing them?emoticonXConfused
247,42ee045d2e37a6f056df49089d1c6c1e,0.7875,0.1025304833,no_connective,P1_P2,true,"actually you said ""what if they start killing other inmates""."
537,8e7e0e2e12b8b83a62361131c75cf2c6,0.7872,0.1452952167,if,P1_P2,true,If you base this belief on your christian superstitions you must at the same time believe that one who is killed should turn the other cheek.
31,06908f0feaa95af5a40efcfa5a8936e0,0.7866,0.1195232195,but,QR,false,But I would stand up in Court and ask for the harshest punishment allowed by Law in order to protect other innocents from his violent tendancies.
462,79aa281939d2f91da67276bdeb49c3cc,0.7866,0.1225471338,no_connective,P1_P2,true,"Does anyone find it odd that with the higher costs of a capital punishment case (given capriciously out), that fall to the county in which the case is to be prosecuted in, that the counties often must cut social services to pay for these cases and in cutting these social services allow for more polential murders to fall through the cracks before stopping them on the path of violence?"
867,dfbf73f75bcf191af93079bec6c0b502,0.78625,0.1070743511,so,P1_P2,false,"Some people opine that bartering a few innocent souls in the system is okay in the long-run, which I find to be a falsity and a wicked and depreciative statement to those innocents sitting on their proverbial deathbed."
780,cc5da8a439e15f332aa1045927511ebf,0.786,0.1269232051,no_connective,QR,false,"Does it make anyone safer, rather than the guilty one spending life in prison?"
684,b1523b95ab3e4f9eaef7003e05307d6e,0.78575,0.139097987,if,P1_P2,false,"If the defendant is capable of choosing which way they die, why isn't assisted suicide legal?"""
181,33cc624a128619459e1b6295f821d340,0.7856666667,0.178197456,no_connective,P1_P2,false,"""the prisons are already over-crowded as it is""??????"
425,70736defffee7458117b779de45bebc7,0.785,0.0353553391,first,QR,false,"Firstly, I live in Canada, so there is no death penalty here."
903,eadf8fc4a1d81b4a1a9c724ae66e9870,0.8135,0.0601040764,if,P1_P2,true,If their murders were just as painful .
106,1e834d439c6bb1ef1aca1a0b9e949d57,0.7846,0.1483350936,no_connective,P1_P2,false,"Yeah, I'd say that deserves death."
509,84744e83c8b93242d75cb4ff0cdd93f8,0.7835,0.051618795,no_connective,P1_P2,true,Concur with the anti-death penalty side there.
115,20650d5c81920d064a2a03f4dd64595c,0.7826,0.0901127072,so,QR,false,"So tell me, why do you consider it punishment to lock someone in a cage for the rest of their life (sometimes 60+ years), yet it is automatically revenge to execute them?"
455,76c2f12c43c409342fb562e975652440,0.7816666667,0.1503240943,but,P1_P2,false,"But, that being said, I am not aware of any studies suggesting that the death penalty is a proven deterrent of capitol crimes."
369,62c564c42bea3043630aedc3ed53b4d8,0.7815,0.0650205096,if,QR,false,"If that is the case, then the trial itself is nothing but a technicality that should be done away with, right?"
663,acab445b912e09352472e9bd922f634b,0.7814,0.0955159673,so,P1_P2,true,"So if someone came to your house and killed your family, you wouldn't want them to die?"
100,1d4dd021426ddcced420ae62d2d2d29b,0.78075,0.1786567939,no_connective,P1_P2,false,"Here are some verses right out of the mouth of God: Numbers 35:16-20 16 "" 'If a man strikes someone with an iron object so that he dies, he is a murderer; the murderer shall be put to death."
739,be97d07b3015f4ad7a12b099f888e123,0.78,0.237316947,no_connective,P1_P2,false,National averages in 1997: Black kills white - 20.1% are executed White kills black: - 5.7% executed White kills black - 2.9% executed Black kills black - 0.8% executed If this doesn't show that our own personal discriminations and prejudices are intertwined with who lives and who dies I don't know what does.
250,437d2eebd2facc06069a515b07996335,0.7793333333,0.0125033329,no_connective,P1_P2,false,"The adultress did not kill anyone, she committed adultry."""
378,657db428cc682e6c2f9073eb785e0646,0.779,0.090509668,if,P1_P2,true,"If you get a life sentence, you shouldn't have any choices whatsoever."
914,ee1c573efeeeb0ac14950ff2294d7afd,0.83775,0.1208783824,so,QR,false,"So, the question remains, why kill them if you don't need to."
816,d5af1ca580400529f6be1cab36bd6854,0.778,0.0367695526,so,QR,false,Sometimes it seems that judges and the police actually think a restraining order is sufficient to keep an irate man from killing his ex-wife.
122,214dd3b0ad1a9d7a8f5d39f6adbf8108,0.7775,0.0872448661,but,QR,false,"But if they believe in killing a man who has without provocation, savagely attacked a family member, then they are my kind of people, you dont by chance have any of their phone numbers do you."
34,0737b620a64f4a7cd88c44b7fa4348e4,0.7768,0.33513087,but,QR,false,"But for us, and human beings in our right minds, to kill another human being when we ourselves are in no mortal and immediate danger is sick."
436,72dd8a99b405a7ac6b3695cb60d0a635,0.7764,0.156757137,no_connective,P1_P2,false,"Roman law said she should be put to death, Jesus said no, that law is wrong."
822,d73fcb1b2d7af741a158cd45dfc2c765,0.77575,0.2328194937,so,QR,false,Someone has yet to give me 5 examples of innocents that we have executed.
475,7d94ca458cec574e7caed69b51bd254a,0.73925,0.3279932672,no_connective,QR,true,Stopping the death penalty is not an unnecessary step.
875,e2a3cd143b16eae3a05e92193344f803,0.774,NA,but,QR,false,"But the killing of innocent lives is a crime of almost every nation and by the way, this has gone to the point of needing another thread."
617,a1465a490d10890e6a6aa2ca3e5ea5c3,0.773,0.091427567,if,QR,false,"If someone really wants to kill themself, there are many ways that will work first time, every time."
169,2f65c6ee1d73b21d24a162441ac19ec2,0.886,0.0847466814,so,QR,false,So as long as only some innocent people are killed for crimes they didn't commit then the system must be sound.
33,06fbb70952af83027d2482ac34e7af3a,0.77225,0.1002243317,so,P1_P2,true,"So let me get this straight, you would violate a womans civil rights to save a fertilized egg, but have no problem killing real people?"
107,1ea1f69f7dd638a7d9bf0247e8507391,0.772,0.1385712813,but,P1_P2,false,But I think it means God gives the civil government the power to punish the people it protects up to the use of that sword.
770,c8e750f1c5c46ec5c379e8024fe84cf7,0.7712,0.1457950616,if,P1_P2,false,"If they want to die rather than live with the weight of their crime, let them."
14,02f943d226f1e3217e9d653dab44d314,0.771,0.1238870453,but,QR,false,"BUT... should the criminal make any attempt at breaking out, harming another prisoner or guard, then the death penalty becomes possible in my scenario."
673,af6a90341b88ae2248a929bcb863ab83,0.745,NA,if,P1_P2,false,If they have already payed for their crimes?
170,3036be80c7c7fdd497951eb50691e493,0.7705,0.3373005584,no_connective,P1_P2,false,"Here in Romans, we see that the sword is borne by the State to execute God's wrath upon the evil doers."
465,7a43a848c5c93422d2523085ed128ece,0.7698,0.2474140255,if,P1_P2,true,"If all other alternatives fail and the result is them simply spending their lives locked up and being worthless, while everything they need to keep them alive under good conditions are simply given to them without them compensating for it in any way (and using tax money that is necessary in other and far more important areas is not compensating for their being locked up; using money in areas where there will be no benefit for the society as a whole is negative and downright stupid) then death penalty should be the next step."
328,55723934015c33537f04193c1fcab150,0.7695,0.0346482323,if,QR,false,"If the preacher had followed the golden rule , he would not have slapped my employee, because he would NOT have wanted someone slapping him, PLUS he would not have taken the chance of being slapped back , by this bruiser of a man."
469,7ba134e2901e8d81e6fef14e9d6191ba,0.7694,0.3344245804,if,P1_P2,false,"If this were being looked at from a religious standpoint, the Ten Commandments clearly state: ""Thou shalt not kill."""
527,8a884c231716a3f15508065bbc7e1ed4,0.7694,0.2929211498,but,QR,false,"But other than that solitary confinement for life should be the worst any human being should get as a punishment, which some could argue is worse than death."
431,716a075ad35073df9f527626b677c483,0.768,NA,so,QR,false,so its justice
109,1f9c4e0629a5857e55a15b19c8276b10,0.767,0.1120981713,if,P1_P2,false,"If he would have pardon him, Jesus would have let live and release him (since he is the son of God how can he not?)"
192,34eead4ef7d7b8b51f9b8c85bd7ac313,0.7666666667,0.1056850667,no_connective,P1_P2,true,"Here's the problem...you can't divide people into law-abiding citizens and hardened criminals, murder is a crime of passion and rage."
27,0607d64e205991d61239602f6f12be08,0.766,0.1591178808,so,P1_P2,true,Some people claim that the death penalty is a sign of backwards thinking and not indicative of a developed nation.
920,ef7d4e4831178b8182aa3395f17b1ff0,0.766,0.3150819999,so,P1_P2,true,"So the ""inalienable"" right to life, actually has preconditions?"
904,eb20d3fb167c88a41780ddfb57c85c64,0.76575,0.1535347409,so,P1_P2,true,some people who are not guilty but who found themselves behind bars might prefer to die than to suffer many years before justice will finally be served
716,b93e38946f8183f7e07ce96dbc304874,0.7653333333,0.3648428886,so,QR,false,"Some prisons are actually prisons instead of criminal resorts, and those are the best to put scum like them in."
91,194f230231ed45e8d3eeb1bf8d38fee8,0.765,0.157629312,if,P1_P2,true,If there is something worse than the death penalty is to be in death row waiting and waiting and waiting ... this constitutes in my view cruelty in extreme.
198,36eef7edb665552e39c68a687bc32c14,0.7644,0.2532524432,if,QR,true,"If ALL men have the right to life, do we have the right to take it away because they committed a crime?"
878,e30126c511b05d90688371a7c8571263,0.7556666667,0.1406283518,but,P1_P2,false,"But, if you werent the one murdered, what right do you have to ask for revenge in your own name?"
688,b2b25faadf83937805b917e2778f6bf2,0.763,NA,if,QR,true,"If I'm not mistaken, we were talking about ""murdering children""."
419,6efe624443a87719b0149b24f7491908,0.7628,0.3138275004,first,QR,true,"First of all, death penalty cases usually cost more than keeping a prisoner alive for his life."
912,edd3a3dd67b70f938d1573cd37a504a2,0.78125,0.30293825,so,P1_P2,true,So you're okay with all the money they are spending on trying to execute the person when all that money could be and should be going out to rape or murder victims?
802,d28a0d3512fd805fa69f1a2c1d04cad5,0.7622,0.2753555883,so,QR,false,"So then why shouldnt the criminal who caused this also be made to suffer greatly as well, and since our judicial system is not going to do this, then somebody else should."
292,4c3d13437167e7a0ab66b60df36e1d33,0.762,0.0989949494,no_connective,QR,false,"The adultress did not kill anyone, she committed adultry."
93,1a5ad4ff55f8d50fb43ae6c8909b36d5,0.7618,0.1392361304,if,P1_P2,true,"If everyone thought an eye for an eye was truly the answer, the whole world would be blind, hypothetically speaking of course."
977,fbd3ddfe5627c70ddbcc86158b26759a,0.7618,0.246896132,but,QR,true,"That's true, but I think the natural response to that would be that knowing the death penalty might be applied jurors would be much more careful about the burden of proof."
916,ee6de78c8b1ec8f8d6284dc06a479ba5,0.7616,0.1097032361,if,QR,false,"If all lifers-without-parole were in isolation, it would still not preclude guards from being killed by them."
145,279eadae64c351d577ad2f79affa40ef,0.7615,0.1604130086,so,QR,false,"Some simply require job skills, social skills, and life skills that can enable them to conform to societal norms (not stealing cars, selling drugs, robbing liquor stores, etc.) However this should not be seen as a substitute to punishment, rather a concurrent activity during the punishment."
336,56fdd66667966fad06c4d2f269a68527,0.76125,0.3679722589,if,QR,true,"If enough voters say so, the death penalty will disappear...then the highly paid defenders of capital crime perps will have to find another way to 'earn' their millions."
514,85f5c5754fbb57a0c63422565278ec0f,0.7606666667,0.3494128408,so,QR,false,"Some people like to use the argument used by Van Den Haag, but I don't agree with his conclusion that ""all human endeavors to produce good"" have collateral damage."
630,a52bc46798beeeb8df800687a4e6b4e5,0.76,0.1820137357,if,QR,false,If you'd knew you'd get tortured by the Nazis merely because they didn't like you...well you'd flee the country.
839,db2346c41faa9d350ad7d060969811fa,0.7595,0.1544463229,no_connective,P1_P2,false,"""Like American said, the ""turn the other cheek"" verse only applies to our personal lives."""
263,45c20fbf0a61fbbb4d18996097d6598d,0.7593333333,0.0990168336,if,QR,true,If there ever was a deterrent to crime I'd hope being in genpop would be it.
147,28aa33e7d629ac23a97eb7aafcc6d815,0.759,0.1163357211,if,P1_P2,false,If it's such a just system why is it not used across the board?
532,8ca5c611d0692ba4feb3f7e57b8eaf6a,0.759,0.2198635941,so,P1_P2,true,So... you believe that the death penalty is morally correct because influential people advocate it?
762,c6a8c22831b87e45d36a0cb5669c6e0b,0.7584,0.2065315956,so,QR,false,"So we save money, prevent executing innocents, and we prevent all future crimes by that person."
218,3c368fd1b8f704ca9b184538f5852c57,0.7575,0.1266083199,if,QR,false,If you read the post then you do understand you've made the determination that you forgo all the trappings of a civilized society if you intentionally attempt to harm me or my family.
565,947b1653db768dae9a922ac04c486544,0.757,NA,but,P1_P2,false,"But if anybody ever deserved it, he does."
829,d991cc35524d00cd8464fb2735212af7,0.7005,0.0502045815,no_connective,P1_P2,true,What is keeping you from changing the justice system now?
63,10042d657d08656da7a04ca7630f8763,0.75675,0.2777605384,if,P1_P2,false,If they deserve to be locked away for life Why ever the life sentence?
67,10f50909b7974cd500c8c22ca3cd64f9,0.754,0.065825527,but,QR,true,But how can you reliably convict when the only testimony available is a single eyewitness?
613,a09c0c5039eed032e708f963eb7a11e9,0.754,0.2225960467,no_connective,P1_P2,true,Every system has its flaws.
950,f557a198944abfb2c667fb4a3c1e2b7d,0.754,0.2158714895,no_connective,P1_P2,true,"My proposal to this is, a person has to spend at least 10 years in prison after being convicted of his crime and sentensed to be executed before the execution takes place."
598,9ddddbf3630163ca2f16b50f494a2734,0.80575,0.0908602407,no_connective,P1_P2,false,Limit the appeals so we can put them down quicker and minimize costs.
254,44f966133e8064343490dce77a0c15ab,0.7526,0.2580548391,no_connective,P1_P2,false,i dont see how someone can be both a christian and a supporter of death.
428,70bbd0cb3802153db6be58fe854c7b2d,0.7155,0.2798791406,no_connective,P1_P2,false,"Under the same old law that you quote the adulterous woman should have, by the law that God spoke, been put to death."
166,2ec0904a5e90b2699f4b18f26b548fd9,0.82825,0.1194665225,so,QR,true,"SO in turn, there is no clear evidence indicating that there is not a detterent value to the death penalty."
661,ac16480580ff7ecd9f57c1f79212ca7c,0.7498,0.1815618352,if,QR,true,"If the man in question can spend the rest of his life in prison, I think it's better."
102,1dc916e6625e94dcfd0bfa58d2ebd911,0.749,0.0956399498,if,QR,true,"If you can't fix the system then you'll have to adjust the punishment though, until the system, if ever, is fixed."
757,c4f555da4986399163bdd3703aa186d4,0.759,0.3074443039,so,P1_P2,true,So you think that someone who has claimed the life of someone else deserves the comfortable environment of a prison?
77,14075d85b054af9f4940708276b2c6bd,0.7485,0.2823856701,but,P1_P2,false,"But I believe in the laws of the Old Testament, I believe they were from God."
219,3ccd9ca6c387969e0cd22fe9c913ce9d,0.7475,0.3026268329,so,QR,false,"So you're willing execute someone even though they possibly could have been tried in a racially prejudice district, and due to bad lawyers?"
558,9397057bc4415abbb67669a9939341cc,0.74725,0.2457971725,no_connective,P1_P2,false,"17 Or if anyone has a stone in his hand that could kill, and he strikes someone so that he dies, he is a murderer; the murderer shall be put to death."
65,1082a41c0394d6e165e572774a60b268,0.747,0.1569777054,if,QR,false,"If you're attacked, you're guilty if you fight back and cause either harm or fear to the person attacking you."
249,436a49884c0ad44596c281121ba54d62,0.746,0.0862670273,but,QR,false,"But, of course, we really can't try all suspects with the same vigilance we do in murder cases so, we really have an impass."
297,4e218216ffd2e31dbb2c5c5182e58198,0.7458,0.1217793086,so,QR,true,So you admit he may have been wrongly convicted yet you still have no qualms about him being killed?
36,087cece0f7854e2c97e0e58a23b64e31,0.7454,0.3103647854,if,QR,false,"If you spend $1 million to kill someone, but that million comes from a program that stops tens of kids from going down in the first place, have you actually done a productive thing?"
692,b3d0bc43db86a801a1455a8406dd6058,0.7446666667,0.0740697869,if,P1_P2,false,"If I KNEW I would go painlessly, I wouldn't fear it as much, if at all."
1,000c731c6c556283aad556ca947ee659,0.76075,0.3582925946,so,P1_P2,true,So I guess all you anti-death penalty people think the guy who killed Twitter should just be put in jail and later on get out on parole for good behavior eh?
22,054300af879a9158332fbbcb4e34477a,0.7435,0.2128391411,no_connective,P1_P2,true,"you have to look at the origins of ""an eye for an eye, a tooth for a tooth"" it wasn't written by pharisees or the old hebrew government."
510,84778bdf88e9d84172698de3f6eec378,0.7416666667,0.1132489882,if,QR,true,"If there's any doubt about the innocence or guilt, the person should have been acquitted."
117,20f7d46333932beb1ecfd9b05e5043ae,0.7413333333,0.3191963868,but,QR,false,But one should be able to GET these privileges with good behavior linked to rehabiliation.
552,916217ae9d3d28674cd8a814d85b3650,0.741,0.0692964646,no_connective,P1_P2,true,"Leviticus 24: Directly after your quote it also states that ""Anyone who blasphemes the name of the Lord shall be put to death."""
965,f989f5ce8c97a0c4538262b8fe70f51b,0.741,0.0841011296,but,P1_P2,false,"But the people we execute have been found guilty in a court of law, and are given the opportunity of 8 (i think it is 8) appeals."
976,fbc6361e9b0717f11c031fdf067e986d,0.74075,0.1793049079,no_connective,P1_P2,true,What about if the person killed someone?
333,566f67b42125efc852ed86476409df39,0.7395,0.0530330086,if,P1_P2,true,"If a water pipe breaks, you shut off the water flow to the pipe before you try to fix it."
101,1da3c26a208feeee01b873aa3ac5ac4f,0.9563333333,0.0473532822,first,P1_P2,false,Firstly there has been no proof that an Innocent man has ever been placed on death row.
90,192bfed424a300eecac8843929114587,0.739,NA,but,QR,false,"But, you say, what about the women taken in the very act of adultery."
817,d5d1cc41bea15cb47a1a1e9dd99ccc16,0.739,NA,so,QR,false,"so the animal isnt sinful, but in a sense it is, in that the sins of the individual are placed upon it."
579,98b499d0975629f0afef983c56ae48b2,0.73875,0.1174631148,no_connective,P1_P2,false,fallingupwards: Jesus is not against the death penalty.
649,a99d2599718264e51f020a016d53cf0d,0.7655,0.1060833006,no_connective,QR,true,This is what I have been hearing; there is no evidence of deterrence.
12,02aa34e8a7d36b6ddf1fd67511b76d23,0.73825,0.1842758349,no_connective,P1_P2,false,"He didn't say that if they killed you you should ""turn the other cheek""."""
334,5691d39a565361034ebb1937454eddc3,0.73775,0.3746325978,but,P1_P2,false,But I have two three year old cousins who I love to death and would kill anyone who harmed them so I do not want anyone to get away with killing kids.
609,9fadef8026e979789c51a69d9576a6c3,0.9396666667,0.0810020576,no_connective,QR,true,I have heard of two instances of innocent men who were executed back in the seventies.
623,a33c1b8d4468c68800a2c132d65b20d0,0.73775,0.0818102479,so,P1_P2,false,"So, people seeking revenge could be seen as legitimate."
717,b9487fe80981c6634534f95ad8d41ba0,0.6773333333,0.2598948505,so,QR,false,"So should we be able to impose the sentence of life without parole, all the while understanding that we may have put an innocent man in prison for life?"
341,58c85092467dfeca1895ea802780218a,0.736,NA,no_connective,P1_P2,true,"Calligirl, I don't even want to waste my time explaining most of this to you but here goes... (All the quotes are yours, and I've tried to keep them in the order you stated them.)"
70,121f9e8127b3d10504ef1f5a8f0c55f8,0.8666666667,0.0477109352,but,QR,true,But you are forgetting life-without-parole (and I do mean WITHOUT parole).
539,8eb2ab7df48e367c9b2137ddb19671da,0.7506666667,0.3080135278,no_connective,P1_P2,false,Christ is love and mercy.
884,e579a57e9c8fe3f39bd8f1cc0b7d7c42,0.73325,0.2727543156,if,QR,false,"If there is more crime because of this, then i would either get rid of gun control or stop this rule to make our streets safer."
672,af4fe23bf6311cb50d701bec69224098,0.87175,0.1602589051,so,QR,false,So I argue that 3000 years of use does provide evidence that capital punishment works.
280,48fd2041371988da599c7ce912708a2e,0.732,0.3133320922,no_connective,QR,false,"I know this is a very touchy issue, and I'll try not to state my opinions too bluntly, but how does death help anything at all?"
743,c0708c0956d8434e0c0107433f01a690,0.73125,0.1284662731,no_connective,P1_P2,false,He did not die on the cross so that he could abolish the penalty for murder.
60,0f55c1fdc149ba5cf36b6240c99399b1,0.731,0.090509668,but,QR,false,"But, the fact is that inmates can get out, either by escaping, legal technicality, etc., or can kill again while in prison."
85,161f50d7f345116156d07b56b07f89ab,0.729,0.1575595126,first,P1_P2,false,"First, he/she is sent to jail to get ""reformed."""
601,9e3a2496cf774bec23de0707b274bfea,0.728,0.2234457429,no_connective,P1_P2,false,"Upon the death of Jesus this Old Law changed, we could seek atonement without a lamb or a dove."
638,a73c6feb50273db30b50080533c60ac7,0.7275,0.0459619408,so,P1_P2,true,So you choose torture over just ending a life?
150,2974020a36567f4f5389fa0913f40165,0.7262,0.2768342464,but,QR,true,"But if a loved one were murdered for simply protecting his/her family, what would life in prison do for justice?"
188,34a9a3b11bfb6e7573608871aded64a1,0.7258,0.2276877247,so,P1_P2,true,so you weigh whatever monetary savings (if any) over the life of someone found innocent after conviction (even if rare)?
330,55966cb7a5a9502375b87211fd0917a4,0.7244,0.3348377219,if,QR,false,"If we're not going to carry out the sentence, why have it on the books?"
830,d9a3e65a2054305a6801c2da64a0ef99,0.72425,0.1582558582,so,QR,false,So it DOES cost more in the current system to execute.
295,4c8a85c305cf2a64b5e39cce3cdd411e,0.7239,0.1699087664,if,QR,true,"If there is even a hint of ones innocences, they should NOT be locked up to begin with."
397,6ac49c7ab47bd517fdbbd63f9d195101,0.723,0.2158587501,but,QR,true,But you would likely be executing innocent people.
797,d0901ecb7bc4e0d4ed3098a2425f629b,0.7228,0.2034396716,no_connective,P1_P2,true,Even if the death penalty is beneficial to society is it alright to sacrifice the lives of a few innocent people for the public good?
935,f1c663361105490b60e65e6498e8790c,0.72275,0.2874188291,so,P1_P2,true,So does that mean those countries in the Middle east that practice an eye for an eye are wrong as well?
645,a8c4bee393097ec71a66b7bc04398dea,0.7225,0.4303878096,no_connective,P1_P2,false,this is clearly against the death penalty.
555,9347cd48588e73dd04c997d41b94f277,0.72025,0.2101830551,but,QR,false,"Sorry, but laws are there for a reason; and no matter what the criminal has done, it is the LAW that is to take care of them, not US."
373,6417ee6c6ddc1641ecb8ea1cfb1ad204,0.72,0.2688159221,so,P1_P2,false,"So I have a solution, how would you feel about a convicted rapist being casterated along with his prison sentence, then upon release he is not likely to repeat the crime."
627,a42fd5c1d1cf744f4a6cf16aedf2b65e,0.72,0.175139944,if,QR,true,"If they commit murder they have already done that to the victims, taken away their life and liberty."
411,6d0ca28fd8e806bc1b807f0fe3372bbd,0.7195,0.3421135289,so,QR,true,so thats quite contradictory to me... you would allow a law that killls millions of innocent babies a year and get rid of a law that rightly carries out the law... wierd sounds like a liberal to me.
901,ea4ea56a82dd2b45a54c0c2f7cc3371c,0.719,NA,but,QR,false,But the vast majority are executed by lethal injections.
551,914a6ba306ea8eec98dc0f293a6310ce,0.718,0.3033858929,so,QR,true,"So because Germany lost the war, the Holocaust is a crime, but if it had won you would consider it OK?"
543,8fa411737b672edb0714d3e223c85c91,0.7178,0.2076094892,so,QR,true,"So, in short... it's OK for you to deal with them by a biased and unfair method because they killed people using a biased and unfair method?"
734,bd3ecec10572feacddb514fc5e19fe0f,0.647,0.2995908321,but,QR,false,But of course what you did not quote is the actual recividism rate for those specific types of criminals its vital you quote the correct rates you realize its very possible that murders are a lot less likely to repeat their crimes than say drug addicts or drug dealers!!!
435,72a85261c48d452f5f8c894cc46fa020,0.7025,0.2475984653,if,P1_P2,true,If you execut someone then it is because they have committed an offense against the laws of the land.
365,6216ff4eddb01d7cc20c87a6fa90e0f0,0.7166,0.1205043568,if,P1_P2,false,"If they're locked away from society, what's the problem?"
606,9f71c75a95005b2fab696d93ccaf1e93,0.716,0.0236431808,no_connective,P1_P2,true,"think, what do you think is the capital (ultimate) punishment for a person?"
496,82040e162e019f77e026d58258d6f22a,0.756,0.3017996024,if,QR,false,"If you're willing to XXXX somebody away because they dissed you in front of your homies and made you lose your street cred, that's a very poor excuse for murdering somebody, their friends, their family, etc."
855,dd6ce8b14aecade2efb6ccf670b290e7,0.7154,0.1816887448,but,QR,true,But the problem is with determining whether or not a person ACTUALLY is guilty.
329,557dfc9ba9ec88c6c50852a3aeff0280,0.71425,0.3275508866,but,P1_P2,true,but IMO it is more humain to put them down and not leave them in a cage for the rest of there lives.
370,62f3fed729f4ff5dd54d7f4aded4c5aa,0.904,0.0079372539,no_connective,P1_P2,false,You can't base a life and death decision on one verse and ignore the next.
921,ef91cb603b36089013d6149e7558453d,0.6616666667,0.297894836,so,QR,true,So anyone who values their own life and the lives of their family over the life of an attacker is a psychopath and should be in prison?
605,9f65d772db57e9ab64a621a3e272692e,0.685,0.3520350361,but,QR,false,"But in most cases, I view the use of any punishment, when delivered through a fair and balanced judicial process as justice, not vengeance."
951,f5f056d31d59e316d0aaaf4eb9043649,0.713,0.08623611,but,P1_P2,true,"Yes, but you also don't account for how many people escape from prison and don't get caught."
536,8e71a462bdfe8031770450a34bc4729a,0.7126,0.3313846707,no_connective,P1_P2,true,According to Dsa on the old forum every person put to death discourages 15 murders.
86,1779d99ff50dc1764d6769eb32627b6d,0.7124,0.1819101427,but,P1_P2,true,"But surely you Lonewolf, someone who aspires to be a man of faith one day, knows that God teaches us not to act upon the guilty for the one who retaliates agaisnt the sinner will be even more punished for doing the Lord's work."
562,941ed82b51749cae6197a84ce8dd7066,0.7124,0.2368106839,if,P1_P2,false,"If unalienable rights cannot be taken, then how did their victims right to life get terminated?"
338,585c2bf810628eb4ea0460429929ffc8,0.712,NA,no_connective,P1_P2,false,"This debate is not about slavery it is about the death penalty, stick with the subject."""
324,545c5681edd271827134e2ace4ac4acb,0.8,0.0294618397,if,P1_P2,false,"If their breadwinner was the one murdered, the state should ideally provide financial support until they get back on their feet."
